n,partie_imaginaire,T_MAX,methode,step_adaptatif,n_workers,turing_complet,calcule_le
3272,3801.590617175652,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3273,3802.640239732521,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3274,3803.8292004657146,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3275,3804.790840393654,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3276,3805.434646754818,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3277,3806.2978967553317,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3278,3808.093049896293,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3279,3808.459507836561,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3280,3809.8742483129063,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3281,3811.184712334397,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3282,3811.428221764781,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3283,3812.5447543989862,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3284,3812.9783089017856,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3285,3814.3270174617774,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3286,3815.531819858087,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3287,3816.6025981278226,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3288,3817.7687079143084,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3289,3818.5055339655855,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3290,3819.414498547847,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3291,3820.4383133692536,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3292,3821.438059666773,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3293,3822.3719133855516,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3294,3823.148110407561,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3295,3824.418553124508,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3296,3824.5410371593503,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3297,3826.9476272377774,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3298,3827.5763356856687,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3299,3828.339520519641,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3300,3829.1448104868887,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3301,3830.1618239230415,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3302,3831.034679119848,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3303,3831.932487129555,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3304,3832.9415488494687,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3305,3834.3530945611933,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3306,3835.22039872404,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3307,3836.0228819811864,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3308,3837.2388472241514,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3309,3838.0840586674603,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3310,3839.426268466038,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3311,3839.9740027663097,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3312,3840.504678748195,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3313,3841.6823448121854,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3314,3842.6785326364325,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3315,3844.403553213038,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3316,3844.897010964168,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3317,3846.487475476057,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3318,3846.747301182659,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3319,3847.681749670897,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3320,3848.4153010058626,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3321,3850.1702018148303,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3322,3850.603920438379,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3323,3851.410102460569,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3324,3852.7031024752487,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3325,3853.860293845638,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3326,3854.902586332992,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3327,3855.955254473829,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3328,3856.7038673958855,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3329,3857.6105830149213,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3330,3858.448586235992,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3331,3859.2857381770064,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3332,3860.0930085051727,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3333,3861.852719325409,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3334,3862.983783666957,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3335,3863.658286019182,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3336,3864.150190996823,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3337,3865.565077205412,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3338,3866.8224041132867,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3339,3866.972328124997,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3340,3868.412859073881,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3341,3869.144666921012,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3342,3870.114034539458,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3343,3871.29175018944,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3344,3872.6665465727947,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3345,3873.8102083806734,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3346,3874.2296148437604,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3347,3875.105197584666,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3348,3876.173740689807,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3349,3876.657964937793,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3350,3878.2561749410547,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3351,3879.1103387099947,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3352,3880.0822135974418,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3353,3881.5403505113977,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3354,3882.1168452597794,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3355,3882.8999925504704,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3356,3884.209799207989,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3357,3885.109963086112,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3358,3886.225209766246,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3359,3886.4512897905,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3360,3887.3520137600367,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3361,3889.155346344496,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3362,3890.309181969027,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3363,3891.0868830024087,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3364,3891.9299369859905,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3365,3893.0011310769673,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3366,3893.407062083334,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3367,3894.783730288917,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3368,3895.567931273915,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3369,3896.6426322751345,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3370,3897.870750291093,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3371,3898.651961794555,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3372,3899.6237434556147,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3373,3901.0077646104223,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3374,3902.0774270422585,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3375,3902.411160510889,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3376,3903.351543073146,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3377,3904.379191304121,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3378,3905.3448516662033,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3379,3906.119319111884,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3380,3908.1881654381937,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3381,3908.60636266607,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3382,3909.465847404125,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3383,3910.63271685654,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3384,3910.911438236158,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3385,3912.6429485985122,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3386,3913.259137861761,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3387,3914.2199232692187,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3388,3914.9490012449064,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3389,3916.1765385599515,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3390,3917.658165953608,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3391,3918.44305298765,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3392,3919.2227409606926,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3393,3920.540431095451,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3394,3921.152570240052,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3395,3921.6525603482887,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3396,3922.6652032242027,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3397,3924.193310525358,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3398,3925.247119257293,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3399,3926.1760835835753,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3400,3927.0805173700933,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3401,3928.1422182952947,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3402,3928.8865592068205,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3403,3930.0992812803574,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3404,3930.891086382285,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3405,3931.7452173605648,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3406,3932.6245680870193,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3407,3933.516881842038,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3408,3934.9383478086006,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3409,3936.443286119626,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3410,3936.974234313655,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3411,3937.9053808535573,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3412,3938.2146165368645,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3413,3939.7751868118753,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3414,3940.434637596689,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3415,3941.630029648001,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3416,3942.352722187778,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3417,3944.030362806929,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3418,3944.6509156523957,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3419,3945.333063668887,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3420,3946.87898357057,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3421,3947.7038640745786,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3422,3948.434192200488,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3423,3949.3137058221496,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3424,3950.1323755110852,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3425,3950.859466439663,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3426,3952.9428701569173,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3427,3953.356526591265,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3428,3954.778621164597,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3429,3955.1765463727324,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3430,3956.420217191614,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3431,3957.0199017765426,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3432,3957.9547179470924,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3433,3959.470755505526,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3434,3960.0710287569773,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3435,3960.7705346144794,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3436,3962.168461926688,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3437,3963.4703488612563,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3438,3964.312649523208,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3439,3965.1327070989123,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3440,3966.1387149930442,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3441,3966.753894106404,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3442,3967.8187614211706,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3443,3968.484653607896,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3444,3969.9146002196717,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3445,3971.3180702122163,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3446,3972.1157602645603,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3447,3973.0106815035856,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3448,3973.4570147838244,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3449,3974.8934133682833,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3450,3976.0661831956736,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3451,3976.7314189011922,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3452,3977.1139086949715,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3453,3978.6861199792565,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3454,3979.497341176278,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3455,3980.8440997822363,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3456,3982.048502086846,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3457,3982.764068116537,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3458,3983.749795369123,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
3459,3984.227435181157,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
