n,partie_imaginaire,T_MAX,methode,precision_dps,calcule_le
9464,9418.34918460292,10000.0,Hardy-Z + Illinois,50,20260424_205325
9465,9419.744269401406,10000.0,Hardy-Z + Illinois,50,20260424_205325
9466,9420.582583616912,10000.0,Hardy-Z + Illinois,50,20260424_205325
9467,9421.526892048423,10000.0,Hardy-Z + Illinois,50,20260424_205325
9468,9422.0400117689,10000.0,Hardy-Z + Illinois,50,20260424_205325
9469,9422.810743700447,10000.0,Hardy-Z + Illinois,50,20260424_205325
9470,9423.591008663043,10000.0,Hardy-Z + Illinois,50,20260424_205325
9471,9424.17456178802,10000.0,Hardy-Z + Illinois,50,20260424_205325
9472,9425.411963546656,10000.0,Hardy-Z + Illinois,50,20260424_205325
9473,9426.506903687985,10000.0,Hardy-Z + Illinois,50,20260424_205325
9474,9426.874533970336,10000.0,Hardy-Z + Illinois,50,20260424_205325
9475,9428.235207719,10000.0,Hardy-Z + Illinois,50,20260424_205325
9476,9429.379144119795,10000.0,Hardy-Z + Illinois,50,20260424_205325
9477,9429.574025269554,10000.0,Hardy-Z + Illinois,50,20260424_205325
9478,9430.535514117106,10000.0,Hardy-Z + Illinois,50,20260424_205325
9479,9431.485551950738,10000.0,Hardy-Z + Illinois,50,20260424_205325
9480,9432.713826104668,10000.0,Hardy-Z + Illinois,50,20260424_205325
9481,9433.125018231327,10000.0,Hardy-Z + Illinois,50,20260424_205325
9482,9433.82671594017,10000.0,Hardy-Z + Illinois,50,20260424_205325
9483,9434.666665734316,10000.0,Hardy-Z + Illinois,50,20260424_205325
9484,9435.196314279323,10000.0,Hardy-Z + Illinois,50,20260424_205325
9485,9437.17884931927,10000.0,Hardy-Z + Illinois,50,20260424_205325
9486,9437.419496808174,10000.0,Hardy-Z + Illinois,50,20260424_205325
9487,9438.83519154762,10000.0,Hardy-Z + Illinois,50,20260424_205325
9488,9439.288351898247,10000.0,Hardy-Z + Illinois,50,20260424_205325
9489,9439.978628849727,10000.0,Hardy-Z + Illinois,50,20260424_205325
9490,9440.80406991168,10000.0,Hardy-Z + Illinois,50,20260424_205325
9491,9441.857096238964,10000.0,Hardy-Z + Illinois,50,20260424_205325
9492,9442.27463449708,10000.0,Hardy-Z + Illinois,50,20260424_205325
9493,9443.44924971215,10000.0,Hardy-Z + Illinois,50,20260424_205325
9494,9444.311353870484,10000.0,Hardy-Z + Illinois,50,20260424_205325
9495,9445.24761081652,10000.0,Hardy-Z + Illinois,50,20260424_205325
9496,9446.162804214651,10000.0,Hardy-Z + Illinois,50,20260424_205325
9497,9446.796122036818,10000.0,Hardy-Z + Illinois,50,20260424_205325
9498,9447.907524955042,10000.0,Hardy-Z + Illinois,50,20260424_205325
9499,9449.201580600953,10000.0,Hardy-Z + Illinois,50,20260424_205325
9500,9449.609725389102,10000.0,Hardy-Z + Illinois,50,20260424_205325
9501,9450.152313575518,10000.0,Hardy-Z + Illinois,50,20260424_205325
9502,9451.044025469182,10000.0,Hardy-Z + Illinois,50,20260424_205325
9503,9452.148976996905,10000.0,Hardy-Z + Illinois,50,20260424_205325
9504,9452.581214093016,10000.0,Hardy-Z + Illinois,50,20260424_205325
9505,9453.384466732685,10000.0,Hardy-Z + Illinois,50,20260424_205325
9506,9454.941836695376,10000.0,Hardy-Z + Illinois,50,20260424_205325
9507,9455.879794581771,10000.0,Hardy-Z + Illinois,50,20260424_205325
9508,9456.638848993116,10000.0,Hardy-Z + Illinois,50,20260424_205325
9509,9457.289938948845,10000.0,Hardy-Z + Illinois,50,20260424_205325
9510,9457.97239729463,10000.0,Hardy-Z + Illinois,50,20260424_205325
9511,9458.826684385938,10000.0,Hardy-Z + Illinois,50,20260424_205325
9512,9459.769410651765,10000.0,Hardy-Z + Illinois,50,20260424_205325
9513,9460.903772501188,10000.0,Hardy-Z + Illinois,50,20260424_205325
9514,9461.404922056237,10000.0,Hardy-Z + Illinois,50,20260424_205325
9515,9462.137989879679,10000.0,Hardy-Z + Illinois,50,20260424_205325
9516,9462.936516167905,10000.0,Hardy-Z + Illinois,50,20260424_205325
9517,9464.217904346366,10000.0,Hardy-Z + Illinois,50,20260424_205325
9518,9465.26189553453,10000.0,Hardy-Z + Illinois,50,20260424_205325
9519,9465.991177189082,10000.0,Hardy-Z + Illinois,50,20260424_205325
9520,9466.722587065204,10000.0,Hardy-Z + Illinois,50,20260424_205325
9521,9467.860632792306,10000.0,Hardy-Z + Illinois,50,20260424_205325
9522,9468.494804378226,10000.0,Hardy-Z + Illinois,50,20260424_205325
9523,9469.132039337017,10000.0,Hardy-Z + Illinois,50,20260424_205325
9524,9469.456006505054,10000.0,Hardy-Z + Illinois,50,20260424_205325
9525,9470.882771001472,10000.0,Hardy-Z + Illinois,50,20260424_205325
9526,9471.819269688121,10000.0,Hardy-Z + Illinois,50,20260424_205325
9527,9472.907942701793,10000.0,Hardy-Z + Illinois,50,20260424_205325
9528,9473.723079554979,10000.0,Hardy-Z + Illinois,50,20260424_205325
9529,9474.392245663754,10000.0,Hardy-Z + Illinois,50,20260424_205325
9530,9475.565521140303,10000.0,Hardy-Z + Illinois,50,20260424_205325
9531,9475.919635500875,10000.0,Hardy-Z + Illinois,50,20260424_205325
9532,9477.137885718797,10000.0,Hardy-Z + Illinois,50,20260424_205325
9533,9477.827320467828,10000.0,Hardy-Z + Illinois,50,20260424_205325
9534,9478.85569995458,10000.0,Hardy-Z + Illinois,50,20260424_205325
9535,9479.229478691426,10000.0,Hardy-Z + Illinois,50,20260424_205325
9536,9480.23527134466,10000.0,Hardy-Z + Illinois,50,20260424_205325
9537,9481.143882258963,10000.0,Hardy-Z + Illinois,50,20260424_205325
9538,9481.839788621122,10000.0,Hardy-Z + Illinois,50,20260424_205325
9539,9483.688815646474,10000.0,Hardy-Z + Illinois,50,20260424_205325
9540,9484.207298377049,10000.0,Hardy-Z + Illinois,50,20260424_205325
9541,9484.64038895824,10000.0,Hardy-Z + Illinois,50,20260424_205325
9542,9485.753856656422,10000.0,Hardy-Z + Illinois,50,20260424_205325
9543,9486.030868859609,10000.0,Hardy-Z + Illinois,50,20260424_205325
9544,9487.215810246309,10000.0,Hardy-Z + Illinois,50,20260424_205325
9545,9488.107214893484,10000.0,Hardy-Z + Illinois,50,20260424_205325
9546,9488.903784852235,10000.0,Hardy-Z + Illinois,50,20260424_205325
9547,9489.546258565253,10000.0,Hardy-Z + Illinois,50,20260424_205325
9548,9491.036789278032,10000.0,Hardy-Z + Illinois,50,20260424_205325
9549,9491.622337134984,10000.0,Hardy-Z + Illinois,50,20260424_205325
9550,9492.559851589393,10000.0,Hardy-Z + Illinois,50,20260424_205325
9551,9493.134847953395,10000.0,Hardy-Z + Illinois,50,20260424_205325
9552,9494.478852244825,10000.0,Hardy-Z + Illinois,50,20260424_205325
9553,9495.15647792367,10000.0,Hardy-Z + Illinois,50,20260424_205325
9554,9495.860072044987,10000.0,Hardy-Z + Illinois,50,20260424_205325
9555,9496.823908854261,10000.0,Hardy-Z + Illinois,50,20260424_205325
9556,9497.255442783198,10000.0,Hardy-Z + Illinois,50,20260424_205325
9557,9497.95100726443,10000.0,Hardy-Z + Illinois,50,20260424_205325
9558,9499.137222929026,10000.0,Hardy-Z + Illinois,50,20260424_205325
9559,9500.595321344588,10000.0,Hardy-Z + Illinois,50,20260424_205325
9560,9501.217267713873,10000.0,Hardy-Z + Illinois,50,20260424_205325
9561,9501.922520025644,10000.0,Hardy-Z + Illinois,50,20260424_205325
9562,9503.042498302919,10000.0,Hardy-Z + Illinois,50,20260424_205325
9563,9503.601117763334,10000.0,Hardy-Z + Illinois,50,20260424_205325
9564,9504.264017632144,10000.0,Hardy-Z + Illinois,50,20260424_205325
9565,9505.086080346835,10000.0,Hardy-Z + Illinois,50,20260424_205325
9566,9506.11385405706,10000.0,Hardy-Z + Illinois,50,20260424_205325
9567,9507.2237905808,10000.0,Hardy-Z + Illinois,50,20260424_205325
9568,9507.961501776306,10000.0,Hardy-Z + Illinois,50,20260424_205325
9569,9508.129637449227,10000.0,Hardy-Z + Illinois,50,20260424_205325
9570,9509.7699138429,10000.0,Hardy-Z + Illinois,50,20260424_205325
9571,9510.615551924728,10000.0,Hardy-Z + Illinois,50,20260424_205325
9572,9511.550977665867,10000.0,Hardy-Z + Illinois,50,20260424_205325
9573,9512.3802085541,10000.0,Hardy-Z + Illinois,50,20260424_205325
9574,9513.335229212824,10000.0,Hardy-Z + Illinois,50,20260424_205325
9575,9513.533893338417,10000.0,Hardy-Z + Illinois,50,20260424_205325
9576,9514.814322806684,10000.0,Hardy-Z + Illinois,50,20260424_205325
9577,9515.333335579302,10000.0,Hardy-Z + Illinois,50,20260424_205325
9578,9516.04785176982,10000.0,Hardy-Z + Illinois,50,20260424_205325
9579,9517.248001838856,10000.0,Hardy-Z + Illinois,50,20260424_205325
9580,9518.401462280204,10000.0,Hardy-Z + Illinois,50,20260424_205325
9581,9519.480657353684,10000.0,Hardy-Z + Illinois,50,20260424_205325
9582,9520.014543684854,10000.0,Hardy-Z + Illinois,50,20260424_205325
9583,9520.830643941694,10000.0,Hardy-Z + Illinois,50,20260424_205325
9584,9521.162437132307,10000.0,Hardy-Z + Illinois,50,20260424_205325
9585,9522.91608265363,10000.0,Hardy-Z + Illinois,50,20260424_205325
9586,9523.293287273884,10000.0,Hardy-Z + Illinois,50,20260424_205325
9587,9524.172145197428,10000.0,Hardy-Z + Illinois,50,20260424_205325
9588,9524.67399974604,10000.0,Hardy-Z + Illinois,50,20260424_205325
9589,9525.83750822316,10000.0,Hardy-Z + Illinois,50,20260424_205325
9590,9526.52798121293,10000.0,Hardy-Z + Illinois,50,20260424_205325
9591,9527.680937490484,10000.0,Hardy-Z + Illinois,50,20260424_205325
9592,9528.63239736056,10000.0,Hardy-Z + Illinois,50,20260424_205325
9593,9529.771681927852,10000.0,Hardy-Z + Illinois,50,20260424_205325
9594,9530.405942179323,10000.0,Hardy-Z + Illinois,50,20260424_205325
9595,9531.147923592072,10000.0,Hardy-Z + Illinois,50,20260424_205325
9596,9531.62557162249,10000.0,Hardy-Z + Illinois,50,20260424_205325
9597,9532.674849336538,10000.0,Hardy-Z + Illinois,50,20260424_205325
9598,9533.237985855256,10000.0,Hardy-Z + Illinois,50,20260424_205325
9599,9534.471660705844,10000.0,Hardy-Z + Illinois,50,20260424_205325
9600,9535.377269524699,10000.0,Hardy-Z + Illinois,50,20260424_205325
9601,9536.209876871135,10000.0,Hardy-Z + Illinois,50,20260424_205325
9602,9537.253631706382,10000.0,Hardy-Z + Illinois,50,20260424_205325
9603,9537.83491553464,10000.0,Hardy-Z + Illinois,50,20260424_205325
9604,9539.182796449742,10000.0,Hardy-Z + Illinois,50,20260424_205325
9605,9539.514744272632,10000.0,Hardy-Z + Illinois,50,20260424_205325
9606,9540.396197262096,10000.0,Hardy-Z + Illinois,50,20260424_205325
9607,9541.667102046194,10000.0,Hardy-Z + Illinois,50,20260424_205325
9608,9542.028340453084,10000.0,Hardy-Z + Illinois,50,20260424_205325
9609,9543.161504406564,10000.0,Hardy-Z + Illinois,50,20260424_205325
9610,9543.327342114098,10000.0,Hardy-Z + Illinois,50,20260424_205325
9611,9544.333386339598,10000.0,Hardy-Z + Illinois,50,20260424_205325
9612,9546.148062138918,10000.0,Hardy-Z + Illinois,50,20260424_205325
9613,9546.85095823086,10000.0,Hardy-Z + Illinois,50,20260424_205325
9614,9547.451494516014,10000.0,Hardy-Z + Illinois,50,20260424_205325
9615,9548.202699749707,10000.0,Hardy-Z + Illinois,50,20260424_205325
9616,9549.109408072245,10000.0,Hardy-Z + Illinois,50,20260424_205325
9617,9550.023825186956,10000.0,Hardy-Z + Illinois,50,20260424_205325
9618,9550.297435818613,10000.0,Hardy-Z + Illinois,50,20260424_205325
9619,9551.802310112951,10000.0,Hardy-Z + Illinois,50,20260424_205325
9620,9552.369737287712,10000.0,Hardy-Z + Illinois,50,20260424_205325
9621,9553.055529832434,10000.0,Hardy-Z + Illinois,50,20260424_205325
9622,9554.438731024913,10000.0,Hardy-Z + Illinois,50,20260424_205325
9623,9555.132351125927,10000.0,Hardy-Z + Illinois,50,20260424_205325
9624,9555.765517186337,10000.0,Hardy-Z + Illinois,50,20260424_205325
9625,9557.033450242658,10000.0,Hardy-Z + Illinois,50,20260424_205325
9626,9557.864073545581,10000.0,Hardy-Z + Illinois,50,20260424_205325
9627,9558.778597586112,10000.0,Hardy-Z + Illinois,50,20260424_205325
9628,9559.497877391874,10000.0,Hardy-Z + Illinois,50,20260424_205325
9629,9559.651002786866,10000.0,Hardy-Z + Illinois,50,20260424_205325
9630,9560.804275858354,10000.0,Hardy-Z + Illinois,50,20260424_205325
9631,9561.82685517403,10000.0,Hardy-Z + Illinois,50,20260424_205325
9632,9562.595160265602,10000.0,Hardy-Z + Illinois,50,20260424_205325
9633,9563.767484768307,10000.0,Hardy-Z + Illinois,50,20260424_205325
9634,9564.94158659836,10000.0,Hardy-Z + Illinois,50,20260424_205325
9635,9565.719270210826,10000.0,Hardy-Z + Illinois,50,20260424_205325
9636,9565.998473754087,10000.0,Hardy-Z + Illinois,50,20260424_205325
9637,9567.084762807113,10000.0,Hardy-Z + Illinois,50,20260424_205325
9638,9567.68066864288,10000.0,Hardy-Z + Illinois,50,20260424_205325
9639,9568.920136749613,10000.0,Hardy-Z + Illinois,50,20260424_205325
9640,9569.757583804236,10000.0,Hardy-Z + Illinois,50,20260424_205325
9641,9570.28292870038,10000.0,Hardy-Z + Illinois,50,20260424_205325
9642,9571.22583596082,10000.0,Hardy-Z + Illinois,50,20260424_205325
9643,9571.87299312137,10000.0,Hardy-Z + Illinois,50,20260424_205325
9644,9573.170828778939,10000.0,Hardy-Z + Illinois,50,20260424_205325
9645,9574.260212103263,10000.0,Hardy-Z + Illinois,50,20260424_205325
9646,9575.159596766069,10000.0,Hardy-Z + Illinois,50,20260424_205325
9647,9575.627693113069,10000.0,Hardy-Z + Illinois,50,20260424_205325
9648,9576.504120426485,10000.0,Hardy-Z + Illinois,50,20260424_205325
9649,9577.462720728045,10000.0,Hardy-Z + Illinois,50,20260424_205325
9650,9578.08226899022,10000.0,Hardy-Z + Illinois,50,20260424_205325
9651,9578.752937349976,10000.0,Hardy-Z + Illinois,50,20260424_205325
9652,9579.449577446088,10000.0,Hardy-Z + Illinois,50,20260424_205325
9653,9581.125284055395,10000.0,Hardy-Z + Illinois,50,20260424_205325
9654,9581.813931393477,10000.0,Hardy-Z + Illinois,50,20260424_205325
9655,9582.531012948872,10000.0,Hardy-Z + Illinois,50,20260424_205325
9656,9583.48843706688,10000.0,Hardy-Z + Illinois,50,20260424_205325
9657,9584.163335287169,10000.0,Hardy-Z + Illinois,50,20260424_205325
9658,9585.143063862837,10000.0,Hardy-Z + Illinois,50,20260424_205325
9659,9586.255233920492,10000.0,Hardy-Z + Illinois,50,20260424_205325
9660,9586.572222390228,10000.0,Hardy-Z + Illinois,50,20260424_205325
9661,9587.581534661284,10000.0,Hardy-Z + Illinois,50,20260424_205325
9662,9588.562422367797,10000.0,Hardy-Z + Illinois,50,20260424_205325
9663,9588.897946175895,10000.0,Hardy-Z + Illinois,50,20260424_205325
9664,9589.946539842007,10000.0,Hardy-Z + Illinois,50,20260424_205325
9665,9591.31381940871,10000.0,Hardy-Z + Illinois,50,20260424_205325
9666,9592.13027213501,10000.0,Hardy-Z + Illinois,50,20260424_205325
9667,9593.20518049366,10000.0,Hardy-Z + Illinois,50,20260424_205325
9668,9593.910165406045,10000.0,Hardy-Z + Illinois,50,20260424_205325
9669,9594.431429784414,10000.0,Hardy-Z + Illinois,50,20260424_205325
9670,9594.988285872687,10000.0,Hardy-Z + Illinois,50,20260424_205325
9671,9595.993695246836,10000.0,Hardy-Z + Illinois,50,20260424_205325
9672,9597.340246229805,10000.0,Hardy-Z + Illinois,50,20260424_205325
9673,9597.618342094729,10000.0,Hardy-Z + Illinois,50,20260424_205325
9674,9598.766169772418,10000.0,Hardy-Z + Illinois,50,20260424_205325
9675,9599.449375097214,10000.0,Hardy-Z + Illinois,50,20260424_205325
9676,9601.023594442615,10000.0,Hardy-Z + Illinois,50,20260424_205325
9677,9601.374051672792,10000.0,Hardy-Z + Illinois,50,20260424_205325
9678,9601.972952765043,10000.0,Hardy-Z + Illinois,50,20260424_205325
9679,9603.387320427233,10000.0,Hardy-Z + Illinois,50,20260424_205325
9680,9604.113455998882,10000.0,Hardy-Z + Illinois,50,20260424_205325
9681,9604.831331501784,10000.0,Hardy-Z + Illinois,50,20260424_205325
9682,9605.509080556902,10000.0,Hardy-Z + Illinois,50,20260424_205325
9683,9606.208589671674,10000.0,Hardy-Z + Illinois,50,20260424_205325
9684,9606.948842119686,10000.0,Hardy-Z + Illinois,50,20260424_205325
9685,9608.036444605872,10000.0,Hardy-Z + Illinois,50,20260424_205325
9686,9609.580310488178,10000.0,Hardy-Z + Illinois,50,20260424_205325
9687,9610.2107663945,10000.0,Hardy-Z + Illinois,50,20260424_205325
9688,9610.802823321588,10000.0,Hardy-Z + Illinois,50,20260424_205325
9689,9611.665887777861,10000.0,Hardy-Z + Illinois,50,20260424_205325
9690,9612.60634975494,10000.0,Hardy-Z + Illinois,50,20260424_205325
9691,9613.167963417454,10000.0,Hardy-Z + Illinois,50,20260424_205325
9692,9614.2523233645,10000.0,Hardy-Z + Illinois,50,20260424_205325
9693,9614.79092744739,10000.0,Hardy-Z + Illinois,50,20260424_205325
9694,9616.080125100234,10000.0,Hardy-Z + Illinois,50,20260424_205325
9695,9616.576304356224,10000.0,Hardy-Z + Illinois,50,20260424_205325
9696,9617.711563455021,10000.0,Hardy-Z + Illinois,50,20260424_205325
9697,9618.147803718695,10000.0,Hardy-Z + Illinois,50,20260424_205325
9698,9619.662657556979,10000.0,Hardy-Z + Illinois,50,20260424_205325
9699,9620.711570046189,10000.0,Hardy-Z + Illinois,50,20260424_205325
9700,9621.165759368629,10000.0,Hardy-Z + Illinois,50,20260424_205325
9701,9621.757407603289,10000.0,Hardy-Z + Illinois,50,20260424_205325
9702,9622.960401194605,10000.0,Hardy-Z + Illinois,50,20260424_205325
9703,9623.378434431066,10000.0,Hardy-Z + Illinois,50,20260424_205325
9704,9624.13494453544,10000.0,Hardy-Z + Illinois,50,20260424_205325
9705,9625.22207559496,10000.0,Hardy-Z + Illinois,50,20260424_205325
9706,9626.015526809151,10000.0,Hardy-Z + Illinois,50,20260424_205325
9707,9627.410922590325,10000.0,Hardy-Z + Illinois,50,20260424_205325
9708,9628.224711924475,10000.0,Hardy-Z + Illinois,50,20260424_205325
9709,9628.814176045424,10000.0,Hardy-Z + Illinois,50,20260424_205325
9710,9629.724366465653,10000.0,Hardy-Z + Illinois,50,20260424_205325
9711,9630.301966897598,10000.0,Hardy-Z + Illinois,50,20260424_205325
9712,9631.28020929021,10000.0,Hardy-Z + Illinois,50,20260424_205325
9713,9632.562265478027,10000.0,Hardy-Z + Illinois,50,20260424_205325
9714,9633.111145441422,10000.0,Hardy-Z + Illinois,50,20260424_205325
9715,9633.589919581043,10000.0,Hardy-Z + Illinois,50,20260424_205325
9716,9634.275150158077,10000.0,Hardy-Z + Illinois,50,20260424_205325
9717,9635.651739530143,10000.0,Hardy-Z + Illinois,50,20260424_205325
9718,9636.586190719114,10000.0,Hardy-Z + Illinois,50,20260424_205325
9719,9637.63682986849,10000.0,Hardy-Z + Illinois,50,20260424_205325
9720,9638.333970206399,10000.0,Hardy-Z + Illinois,50,20260424_205325
9721,9639.400372272585,10000.0,Hardy-Z + Illinois,50,20260424_205325
9722,9639.941632652452,10000.0,Hardy-Z + Illinois,50,20260424_205325
9723,9640.667624445026,10000.0,Hardy-Z + Illinois,50,20260424_205325
9724,9641.27192764064,10000.0,Hardy-Z + Illinois,50,20260424_205325
9725,9642.172583672365,10000.0,Hardy-Z + Illinois,50,20260424_205325
9726,9643.651510536878,10000.0,Hardy-Z + Illinois,50,20260424_205325
9727,9643.850300727236,10000.0,Hardy-Z + Illinois,50,20260424_205325
9728,9645.268004100863,10000.0,Hardy-Z + Illinois,50,20260424_205325
9729,9646.033601387988,10000.0,Hardy-Z + Illinois,50,20260424_205325
9730,9646.682120242309,10000.0,Hardy-Z + Illinois,50,20260424_205325
9731,9647.776874287209,10000.0,Hardy-Z + Illinois,50,20260424_205325
9732,9648.593127494612,10000.0,Hardy-Z + Illinois,50,20260424_205325
9733,9649.69762760066,10000.0,Hardy-Z + Illinois,50,20260424_205325
9734,9649.853790958863,10000.0,Hardy-Z + Illinois,50,20260424_205325
9735,9650.999123888007,10000.0,Hardy-Z + Illinois,50,20260424_205325
9736,9651.871456186811,10000.0,Hardy-Z + Illinois,50,20260424_205325
9737,9652.538464027657,10000.0,Hardy-Z + Illinois,50,20260424_205325
9738,9653.014874566616,10000.0,Hardy-Z + Illinois,50,20260424_205325
9739,9654.96334535877,10000.0,Hardy-Z + Illinois,50,20260424_205325
9740,9655.670242556964,10000.0,Hardy-Z + Illinois,50,20260424_205325
9741,9656.509156429005,10000.0,Hardy-Z + Illinois,50,20260424_205325
9742,9657.006073676157,10000.0,Hardy-Z + Illinois,50,20260424_205325
9743,9657.625816863721,10000.0,Hardy-Z + Illinois,50,20260424_205325
9744,9658.780678230383,10000.0,Hardy-Z + Illinois,50,20260424_205325
9745,9659.637116337266,10000.0,Hardy-Z + Illinois,50,20260424_205325
9746,9660.202999377107,10000.0,Hardy-Z + Illinois,50,20260424_205325
9747,9661.371533562067,10000.0,Hardy-Z + Illinois,50,20260424_205325
9748,9661.957836041307,10000.0,Hardy-Z + Illinois,50,20260424_205325
9749,9663.085768151968,10000.0,Hardy-Z + Illinois,50,20260424_205325
9750,9663.881076548492,10000.0,Hardy-Z + Illinois,50,20260424_205325
